ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
253,Meeting Rooms II,45.7%,Medium,0.0080792198705464, https://leetcode.com/problems/meeting-rooms-ii
56,Merge Intervals,39.3%,Medium,0.0077969727060047, https://leetcode.com/problems/merge-intervals
415,Add Strings,47.5%,Easy,0.0075872898121594, https://leetcode.com/problems/add-strings
14,Longest Common Prefix,35.4%,Easy,0.0074553029209059, https://leetcode.com/problems/longest-common-prefix
297,Serialize and Deserialize Binary Tree,47.5%,Hard,0.007077170374085, https://leetcode.com/problems/serialize-and-deserialize-binary-tree
54,Spiral Matrix,34.1%,Medium,0.006594155117513, https://leetcode.com/problems/spiral-matrix
189,Rotate Array,34.7%,Easy,0.0040298261265008, https://leetcode.com/problems/rotate-array
347,Top K Frequent Elements,61.2%,Medium,0.0033396446491217, https://leetcode.com/problems/top-k-frequent-elements
210,Course Schedule II,40.7%,Medium,0.0019086707135282, https://leetcode.com/problems/course-schedule-ii
527,Word Abbreviation,54.3%,Hard,0.4819143893795129, https://leetcode.com/problems/word-abbreviation
296,Best Meeting Point,57.5%,Hard,0.388507095744267, https://leetcode.com/problems/best-meeting-point
317,Shortest Distance from All Buildings,41.4%,Hard,0.2987425362520947, https://leetcode.com/problems/shortest-distance-from-all-buildings
146,LRU Cache,33.2%,Medium,0.2306084151487309, https://leetcode.com/problems/lru-cache
772,Basic Calculator III,41.3%,Hard,0.137201121513485, https://leetcode.com/problems/basic-calculator-iii
332,Reconstruct Itinerary,36.7%,Medium,0.083021433280261, https://leetcode.com/problems/reconstruct-itinerary
224,Basic Calculator,36.8%,Hard,0.0813456394539524, https://leetcode.com/problems/basic-calculator
632,Smallest Range Covering Elements from K Lists,52.4%,Hard,0.0708260525686124, https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists
68,Text Justification,27.7%,Hard,0.0611603618716958, https://leetcode.com/problems/text-justification
305,Number of Islands II,40.1%,Hard,0.0600781239432833, https://leetcode.com/problems/number-of-islands-ii
212,Word Search II,34.9%,Hard,0.0599987985837897, https://leetcode.com/problems/word-search-ii
839,Similar String Groups,38.6%,Hard,0.054808236494995, https://leetcode.com/problems/similar-string-groups
282,Expression Add Operators,35.5%,Hard,0.0499826408677354, https://leetcode.com/problems/expression-add-operators
986,Interval List Intersections,67.3%,Medium,0.0470398301548941, https://leetcode.com/problems/interval-list-intersections
733,Flood Fill,55.3%,Easy,0.0441329202111518, https://leetcode.com/problems/flood-fill
642,Design Search Autocomplete System,44.7%,Hard,0.043343729216472, https://leetcode.com/problems/design-search-autocomplete-system
716,Max Stack,42.6%,Easy,0.0426959191964894, https://leetcode.com/problems/max-stack
56,Merge Intervals,39.3%,Medium,0.0417330422533176, https://leetcode.com/problems/merge-intervals
1031,Maximum Sum of Two Non-Overlapping Subarrays,57.9%,Medium,0.0371100096512312, https://leetcode.com/problems/maximum-sum-of-two-non-overlapping-subarrays
658,Find K Closest Elements,40.9%,Medium,0.036995587676595, https://leetcode.com/problems/find-k-closest-elements
139,Word Break,40.1%,Medium,0.0345159370901887, https://leetcode.com/problems/word-break
480,Sliding Window Median,37.2%,Hard,0.033730010376693, https://leetcode.com/problems/sliding-window-median
79,Word Search,35.6%,Medium,0.0331820882143618, https://leetcode.com/problems/word-search
253,Meeting Rooms II,45.7%,Medium,0.0319324676782098, https://leetcode.com/problems/meeting-rooms-ii
1146,Snapshot Array,37.0%,Medium,0.0317991816929387, https://leetcode.com/problems/snapshot-array
460,LFU Cache,34.2%,Hard,0.0309622256039668, https://leetcode.com/problems/lfu-cache
311,Sparse Matrix Multiplication,61.9%,Medium,0.0277026025493357, https://leetcode.com/problems/sparse-matrix-multiplication
200,Number of Islands,46.8%,Medium,0.0257120292126023, https://leetcode.com/problems/number-of-islands
362,Design Hit Counter,63.7%,Medium,0.0253820732714171, https://leetcode.com/problems/design-hit-counter
310,Minimum Height Trees,32.3%,Medium,0.0244660521544063, https://leetcode.com/problems/minimum-height-trees
127,Word Ladder,29.6%,Medium,0.0237048136551663, https://leetcode.com/problems/word-ladder
295,Find Median from Data Stream,44.3%,Hard,0.0201349084090559, https://leetcode.com/problems/find-median-from-data-stream
341,Flatten Nested List Iterator,52.9%,Medium,0.0199806846904834, https://leetcode.com/problems/flatten-nested-list-iterator
42,Trapping Rain Water,48.9%,Hard,0.0172902513526436, https://leetcode.com/problems/trapping-rain-water
415,Add Strings,47.5%,Easy,0.0169911582472193, https://leetcode.com/problems/add-strings
340,Longest Substring with At Most K Distinct Characters,44.1%,Hard,0.0161228804865631, https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
54,Spiral Matrix,34.1%,Medium,0.0147761677076887, https://leetcode.com/problems/spiral-matrix
653,Two Sum IV - Input is a BST,55.5%,Easy,0.0142249909313472, https://leetcode.com/problems/two-sum-iv-input-is-a-bst
76,Minimum Window Substring,34.6%,Hard,0.0139667074817081, https://leetcode.com/problems/minimum-window-substring
557,Reverse Words in a String III,69.8%,Easy,0.0137317640013159, https://leetcode.com/problems/reverse-words-in-a-string-iii
329,Longest Increasing Path in a Matrix,43.4%,Hard,0.0134005355374821, https://leetcode.com/problems/longest-increasing-path-in-a-matrix
91,Decode Ways,24.7%,Medium,0.013379120336324, https://leetcode.com/problems/decode-ways
39,Combination Sum,56.1%,Medium,0.0128152116928675, https://leetcode.com/problems/combination-sum
227,Basic Calculator II,36.9%,Medium,0.0123994149050382, https://leetcode.com/problems/basic-calculator-ii
169,Majority Element,58.7%,Easy,0.0105585213651158, https://leetcode.com/problems/majority-element
234,Palindrome Linked List,39.3%,Easy,0.0101718779387339, https://leetcode.com/problems/palindrome-linked-list
22,Generate Parentheses,62.7%,Medium,0.0097858778106325, https://leetcode.com/problems/generate-parentheses
63,Unique Paths II,34.6%,Medium,0.0087127538749611, https://leetcode.com/problems/unique-paths-ii
49,Group Anagrams,56.9%,Medium,0.0085389513142321, https://leetcode.com/problems/group-anagrams
394,Decode String,50.0%,Medium,0.0081666440002722, https://leetcode.com/problems/decode-string
14,Longest Common Prefix,35.4%,Easy,0.0074553029209059, https://leetcode.com/problems/longest-common-prefix
297,Serialize and Deserialize Binary Tree,47.5%,Hard,0.007077170374085, https://leetcode.com/problems/serialize-and-deserialize-binary-tree
155,Min Stack,44.5%,Easy,0.0047489107412817, https://leetcode.com/problems/min-stack
62,Unique Paths,54.1%,Medium,0.004621080312067, https://leetcode.com/problems/unique-paths
560,Subarray Sum Equals K,43.9%,Medium,0.004279454482267, https://leetcode.com/problems/subarray-sum-equals-k
242,Valid Anagram,56.9%,Easy,0.0041541237431159, https://leetcode.com/problems/valid-anagram
189,Rotate Array,34.7%,Easy,0.0040298261265008, https://leetcode.com/problems/rotate-array
238,Product of Array Except Self,60.1%,Medium,0.0039304364247245, https://leetcode.com/problems/product-of-array-except-self
215,Kth Largest Element in an Array,55.4%,Medium,0.0039024439769317, https://leetcode.com/problems/kth-largest-element-in-an-array
347,Top K Frequent Elements,61.2%,Medium,0.0033396446491217, https://leetcode.com/problems/top-k-frequent-elements
344,Reverse String,68.5%,Easy,0.0032695795025198, https://leetcode.com/problems/reverse-string
33,Search in Rotated Sorted Array,34.5%,Medium,0.0032299769683326, https://leetcode.com/problems/search-in-rotated-sorted-array
140,Word Break II,32.6%,Hard,0.0027070942357783, https://leetcode.com/problems/word-break-ii
15,3Sum,26.8%,Medium,0.0021990113314367, https://leetcode.com/problems/3sum
121,Best Time to Buy and Sell Stock,50.5%,Easy,0.0021239321954525, https://leetcode.com/problems/best-time-to-buy-and-sell-stock
210,Course Schedule II,40.7%,Medium,0.0019086707135282, https://leetcode.com/problems/course-schedule-ii
1,Two Sum,45.6%,Easy,0.0018454351235873, https://leetcode.com/problems/two-sum
3,Longest Substring Without Repeating Characters,30.4%,Medium,0.0015556336509412, https://leetcode.com/problems/longest-substring-without-repeating-characters
146,LRU Cache,33.2%,Medium,0.0337676331942729, https://leetcode.com/problems/lru-cache
317,Shortest Distance from All Buildings,41.4%,Hard,0.0310622549834395, https://leetcode.com/problems/shortest-distance-from-all-buildings
212,Word Search II,34.9%,Hard,0.0220165448709614, https://leetcode.com/problems/word-search-ii
340,Longest Substring with At Most K Distinct Characters,44.1%,Hard,0.0161228804865631, https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
297,Serialize and Deserialize Binary Tree,47.5%,Hard,0.007077170374085, https://leetcode.com/problems/serialize-and-deserialize-binary-tree
234,Palindrome Linked List,39.3%,Easy,0.0045336131148289, https://leetcode.com/problems/palindrome-linked-list
210,Course Schedule II,40.7%,Medium,0.0019086707135282, https://leetcode.com/problems/course-schedule-ii
296,Best Meeting Point,57.5%,Hard,1.0585568181106575, https://leetcode.com/problems/best-meeting-point
146,LRU Cache,33.2%,Medium,0.9412050074721252, https://leetcode.com/problems/lru-cache
212,Word Search II,34.9%,Hard,0.7871523471289301, https://leetcode.com/problems/word-search-ii
68,Text Justification,27.7%,Hard,0.7812966622905007, https://leetcode.com/problems/text-justification
527,Word Abbreviation,54.3%,Hard,0.7435780341868372, https://leetcode.com/problems/word-abbreviation
36,Valid Sudoku,48.7%,Medium,0.589525373843642, https://leetcode.com/problems/valid-sudoku
772,Basic Calculator III,41.3%,Hard,0.5881497072005337, https://leetcode.com/problems/basic-calculator-iii
439,Ternary Expression Parser,55.9%,Medium,0.5705448584676129, https://leetcode.com/problems/ternary-expression-parser
253,Meeting Rooms II,45.7%,Medium,0.5493362897220211, https://leetcode.com/problems/meeting-rooms-ii
332,Reconstruct Itinerary,36.7%,Medium,0.5180020277364334, https://leetcode.com/problems/reconstruct-itinerary
403,Frog Jump,39.7%,Hard,0.504766595745896, https://leetcode.com/problems/frog-jump
289,Game of Life,54.5%,Medium,0.4880250602262541, https://leetcode.com/problems/game-of-life
317,Shortest Distance from All Buildings,41.4%,Hard,0.4817811959810462, https://leetcode.com/problems/shortest-distance-from-all-buildings
127,Word Ladder,29.6%,Medium,0.4325804000994867, https://leetcode.com/problems/word-ladder
227,Basic Calculator II,36.9%,Medium,0.4233944910226638, https://leetcode.com/problems/basic-calculator-ii
139,Word Break,40.1%,Medium,0.3294518178898106, https://leetcode.com/problems/word-break
460,LFU Cache,34.2%,Hard,0.3258590625960574, https://leetcode.com/problems/lfu-cache
224,Basic Calculator,36.8%,Hard,0.291910408561302, https://leetcode.com/problems/basic-calculator
37,Sudoku Solver,43.6%,Hard,0.2578291093020998, https://leetcode.com/problems/sudoku-solver
415,Add Strings,47.5%,Easy,0.2423038266840277, https://leetcode.com/problems/add-strings
269,Alien Dictionary,33.3%,Hard,0.2306743801916798, https://leetcode.com/problems/alien-dictionary
635,Design Log Storage System,58.6%,Medium,0.2244006225042608, https://leetcode.com/problems/design-log-storage-system
161,One Edit Distance,32.3%,Medium,0.207697073177718, https://leetcode.com/problems/one-edit-distance
295,Find Median from Data Stream,44.3%,Hard,0.2037476209666304, https://leetcode.com/problems/find-median-from-data-stream
200,Number of Islands,46.8%,Medium,0.1699216454242077, https://leetcode.com/problems/number-of-islands
632,Smallest Range Covering Elements from K Lists,52.4%,Hard,0.1528392042294475, https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists
169,Majority Element,58.7%,Easy,0.1333987030810011, https://leetcode.com/problems/majority-element
839,Similar String Groups,38.6%,Hard,0.1193467576325661, https://leetcode.com/problems/similar-string-groups
79,Word Search,35.6%,Medium,0.1136648262632914, https://leetcode.com/problems/word-search
140,Word Break II,32.6%,Hard,0.1084325068142745, https://leetcode.com/problems/word-break-ii
311,Sparse Matrix Multiplication,61.9%,Medium,0.10648348040245, https://leetcode.com/problems/sparse-matrix-multiplication
42,Trapping Rain Water,48.9%,Hard,0.103462050225593, https://leetcode.com/problems/trapping-rain-water
54,Spiral Matrix,34.1%,Medium,0.1006188916406405, https://leetcode.com/problems/spiral-matrix
282,Expression Add Operators,35.5%,Hard,0.0872011843357438, https://leetcode.com/problems/expression-add-operators
56,Merge Intervals,39.3%,Medium,0.0833955243057907, https://leetcode.com/problems/merge-intervals
341,Flatten Nested List Iterator,52.9%,Medium,0.0776335361177607, https://leetcode.com/problems/flatten-nested-list-iterator
480,Sliding Window Median,37.2%,Hard,0.0743529801177063, https://leetcode.com/problems/sliding-window-median
986,Interval List Intersections,67.3%,Medium,0.0725586518231494, https://leetcode.com/problems/interval-list-intersections
394,Decode String,50.0%,Medium,0.0712044462917916, https://leetcode.com/problems/decode-string
1146,Snapshot Array,37.0%,Medium,0.0701768767918377, https://leetcode.com/problems/snapshot-array
1,Two Sum,45.6%,Easy,0.0643794492957739, https://leetcode.com/problems/two-sum
340,Longest Substring with At Most K Distinct Characters,44.1%,Hard,0.0629881529323504, https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
305,Number of Islands II,40.1%,Hard,0.0600781239432833, https://leetcode.com/problems/number-of-islands-ii
362,Design Hit Counter,63.7%,Medium,0.0562296764986782, https://leetcode.com/problems/design-hit-counter
653,Two Sum IV - Input is a BST,55.5%,Easy,0.0557247218381, https://leetcode.com/problems/two-sum-iv-input-is-a-bst
76,Minimum Window Substring,34.6%,Hard,0.0547332219608938, https://leetcode.com/problems/minimum-window-substring
310,Minimum Height Trees,32.3%,Medium,0.0542301540608602, https://leetcode.com/problems/minimum-height-trees
39,Combination Sum,56.1%,Medium,0.0503039831685079, https://leetcode.com/problems/combination-sum
242,Valid Anagram,56.9%,Easy,0.049736249749289, https://leetcode.com/problems/valid-anagram
238,Product of Array Except Self,60.1%,Medium,0.047115039375105, https://leetcode.com/problems/product-of-array-except-self
733,Flood Fill,55.3%,Easy,0.0441329202111518, https://leetcode.com/problems/flood-fill
15,3Sum,26.8%,Medium,0.0436139107737019, https://leetcode.com/problems/3sum
642,Design Search Autocomplete System,44.7%,Hard,0.043343729216472, https://leetcode.com/problems/design-search-autocomplete-system
716,Max Stack,42.6%,Easy,0.0426959191964894, https://leetcode.com/problems/max-stack
314,Binary Tree Vertical Order Traversal,45.3%,Medium,0.0400766009270338, https://leetcode.com/problems/binary-tree-vertical-order-traversal
1031,Maximum Sum of Two Non-Overlapping Subarrays,57.9%,Medium,0.0371100096512312, https://leetcode.com/problems/maximum-sum-of-two-non-overlapping-subarrays
658,Find K Closest Elements,40.9%,Medium,0.036995587676595, https://leetcode.com/problems/find-k-closest-elements
91,Decode Ways,24.7%,Medium,0.0367310279187948, https://leetcode.com/problems/decode-ways
96,Unique Binary Search Trees,52.9%,Medium,0.0364671219128121, https://leetcode.com/problems/unique-binary-search-trees
49,Group Anagrams,56.9%,Medium,0.0337268500576588, https://leetcode.com/problems/group-anagrams
44,Wildcard Matching,24.7%,Hard,0.0305730333622823, https://leetcode.com/problems/wildcard-matching
